"";"DBH";"HT";"SP";"age";"education";"forestry";"gender";"harvest"
"4524";5,6;5,3;"Quercus pyrenaica";17;0;0;0;0
"4525";4,8;5,8;"Quercus pyrenaica";17;0;0;0;0
"4526";8,65;5,8;"Quercus pyrenaica";56;0;0;0;0
"4527";9,45;6,5;"Pinus sylvestris";56;0;0;0;0
"4528";8,75;8,1;"Quercus pyrenaica";56;0;0;0;0
"4529";18,1;15,4;"Pinus sylvestris";56;0;0;0;0
"4530";13,6;6,6;"Pinus sylvestris";56;0;0;0;1
"4531";30,9;19,7;"Pinus nigra";56;0;0;0;0
"4532";45,8;16,4;"Pinus sylvestris";56;0;0;0;0
"4533";11,3;8,4;"Quercus pyrenaica";56;0;0;0;0
"4534";10,7;7,5;"Quercus pyrenaica";56;0;0;0;0
"4535";10;5,2;"Quercus pyrenaica";56;0;0;0;0
"4536";11,3;7,7;"Quercus pyrenaica";56;0;0;0;0
"4537";12,5;8;"Quercus pyrenaica";56;0;0;0;0
"4538";9,8;6,3;"Quercus pyrenaica";56;0;0;0;0
"4539";10;5,7;"Quercus pyrenaica";56;0;0;0;0
"4540";24,7;11,6;"Pinus nigra";56;0;0;0;0
"4541";11,8;9,5;"Quercus pyrenaica";56;0;0;0;0
"4542";9,3;8,1;"Quercus pyrenaica";56;0;0;0;0
"4543";14,5;10;"Quercus pyrenaica";56;0;0;0;0
"4544";8,9;8,1;"Quercus pyrenaica";56;0;0;0;0
"4545";9,8;9,9;"Quercus pyrenaica";56;0;0;0;0
"4546";10,5;9,5;"Quercus pyrenaica";56;0;0;0;0
"4547";8,9;8,2;"Quercus pyrenaica";56;0;0;0;1
"4548";11,4;8;"Quercus pyrenaica";56;0;0;0;1
"4549";10,2;9,8;"Quercus pyrenaica";56;0;0;0;1
"4550";9;7,3;"Quercus pyrenaica";56;0;0;0;0
"4551";8,2;7,1;"Quercus pyrenaica";56;0;0;0;0
"4552";6,7;6,1;"Pinus sylvestris";56;0;0;0;0
"4553";17,4;12,1;"Quercus pyrenaica";56;0;0;0;0
"4554";15;11,7;"Quercus pyrenaica";56;0;0;0;0
"4555";13,4;7,2;"Pinus sylvestris";56;0;0;0;0
"4556";9,9;9,4;"Quercus pyrenaica";56;0;0;0;0
"4557";8,8;7,3;"Quercus pyrenaica";56;0;0;0;0
"4558";16,9;8,3;"Quercus pyrenaica";56;0;0;0;0
"4559";8;5;"Pinus sylvestris";56;0;0;0;0
"4560";6,8;7,5;"Quercus pyrenaica";56;0;0;0;0
"4561";7,4;6,3;"Quercus pyrenaica";56;0;0;0;0
"4562";9,7;8,8;"Quercus pyrenaica";56;0;0;0;0
"4563";11,5;9,9;"Quercus pyrenaica";56;0;0;0;0
"4564";10,6;9,2;"Quercus pyrenaica";56;0;0;0;1
"4565";11,1;8,1;"Quercus pyrenaica";56;0;0;0;0
"4566";8,8;8,8;"Quercus pyrenaica";56;0;0;0;0
"4567";10,3;9,3;"Quercus pyrenaica";56;0;0;0;0
"4568";11,8;12,3;"Pinus sylvestris";56;0;0;0;0
"4569";10,2;7,7;"Quercus pyrenaica";56;0;0;0;0
"4570";8,9;5,9;"Quercus pyrenaica";56;0;0;0;0
"4571";8,6;5,9;"Quercus pyrenaica";56;0;0;0;0
"4572";19,5;12,6;"Quercus pyrenaica";56;0;0;0;0
"4573";30;17,2;"Pinus nigra";56;0;0;0;0
"4574";10;14,3;"Pinus sylvestris";56;0;0;0;0
"4575";10,2;8,3;"Quercus pyrenaica";56;0;0;0;0
"4576";9;7,4;"Quercus pyrenaica";56;0;0;0;0
"4577";8,5;5,8;"Quercus pyrenaica";56;0;0;0;1
"4578";24,7;13,4;"Quercus pyrenaica";56;0;0;0;0
"4579";13,7;10,6;"Quercus pyrenaica";56;0;0;0;0
"4580";10,4;7,4;"Quercus pyrenaica";56;0;0;0;0
"4581";7,9;8,4;"Quercus pyrenaica";56;0;0;0;1
"4582";16;11,5;"Quercus pyrenaica";56;0;0;0;0
"4583";7,9;6,7;"Quercus pyrenaica";56;0;0;0;0
"4584";9,6;6,1;"Pinus sylvestris";56;0;0;0;0
"4585";11,2;7,1;"Quercus pyrenaica";56;0;0;0;0
"4586";17,3;7,5;"Quercus pyrenaica";56;0;0;0;0
"4587";9,5;6,6;"Quercus pyrenaica";56;0;0;0;0
"4588";36,1;14,6;"Pinus nigra";56;0;0;0;0
"4589";34,9;18,1;"Pinus sylvestris";56;0;0;0;0
"4590";38,5;21,7;"Pinus nigra";56;0;0;0;0
"4591";40,1;21,4;"Pinus nigra";56;0;0;0;0
"4592";8,4;7,5;"Quercus pyrenaica";56;0;0;0;0
"4593";8,7;7,5;"Quercus pyrenaica";56;0;0;0;0
"4594";9,5;11,1;"Pinus sylvestris";56;0;0;0;1
"4595";35,3;20,4;"Pinus nigra";56;0;0;0;0
"4596";35,7;21,2;"Pinus nigra";56;0;0;0;0
"4597";38,9;17,9;"Pinus sylvestris";56;0;0;0;0
"4598";12,7;9;"Quercus pyrenaica";56;0;0;0;0
"4599";22,8;7,3;"Pinus sylvestris";56;0;0;0;1
"4600";12;3,8;"Quercus pyrenaica";56;0;0;0;1
"4601";14,7;9,5;"Quercus pyrenaica";56;0;0;0;0
"4602";22,7;19,1;"Pinus sylvestris";56;0;0;0;0
"4603";36,7;19,3;"Pinus nigra";56;0;0;0;0
"4604";11,5;6,1;"Quercus pyrenaica";56;0;0;0;0
"4605";33,5;17,5;"Pinus nigra";56;0;0;0;0
"4606";21,4;8,8;"Quercus pyrenaica";56;0;0;0;0
"4607";11,9;7,7;"Quercus pyrenaica";56;0;0;0;0
"4608";13,8;7,9;"Quercus pyrenaica";56;0;0;0;0
"4609";9,7;6,8;"Quercus pyrenaica";56;0;0;0;0
"4610";10,3;5,8;"Quercus pyrenaica";56;0;0;0;0
"4611";7,9;6,2;"Pinus sylvestris";56;0;0;0;0
"4612";7,4;5;"Quercus pyrenaica";56;0;0;0;1
"4613";21,2;10,5;"Quercus pyrenaica";56;0;0;0;0
"4614";7;6;"Quercus pyrenaica";56;0;0;0;0
"4615";10;5,7;"Pinus sylvestris";56;0;0;0;1
"4616";11,3;8,1;"Quercus pyrenaica";56;0;0;0;0
"4617";10,6;8,4;"Pinus sylvestris";56;0;0;0;0
"4618";11;8,2;"Quercus pyrenaica";56;0;0;0;0
"4619";10,3;7,6;"Quercus pyrenaica";56;0;0;0;0
"4620";11,1;9,1;"Quercus pyrenaica";56;0;0;0;0
"4621";8,8;7,2;"Quercus pyrenaica";56;0;0;0;0
"4622";13,2;10,2;"Quercus pyrenaica";56;0;0;0;0
"4623";8,2;7;"Quercus pyrenaica";56;0;0;0;0
"4624";9,7;5,8;"Pinus sylvestris";56;0;0;0;0
"4625";16,4;10,6;"Quercus pyrenaica";56;0;0;0;0
"4626";6,8;6,1;"Quercus pyrenaica";56;0;0;0;0
"4627";10,6;9,7;"Quercus pyrenaica";56;0;0;0;0
"4628";10,3;8,4;"Quercus pyrenaica";56;0;0;0;1
"4629";6,7;8,3;"Quercus pyrenaica";56;0;0;0;1
"4630";13,6;8,8;"Quercus pyrenaica";56;0;0;0;0
"4631";12,5;7,3;"Quercus pyrenaica";56;0;0;0;0
